data,turno,premio1,premio2,premio3,premio4,premio5,premio6,premio7,premio8,premio9,premio10
24/03/2022,Tarde,5238,9246,0900,1501,0555,6754,1551,8392,4080,2326
24/03/2022,Manhã,0703,9446,1095,0041,5668,7512,5335,7922,6895,2311
23/03/2022,Noite,3866,3366,3019,8236,0320,0334,9689,1500,9421,4900
23/03/2022,Tarde,7692,9427,5399,4623,2045,7315,7462,6884,8422,5755
23/03/2022,Manhã,3532,0293,6974,2421,7404,9287,5856,0366,2628,4598
22/03/2022,Noite,9951,7750,6172,1161,8909,5088,9510,7033,4661,6024
22/03/2022,Tarde,0661,9518,7711,5379,2965,9614,2372,2778,0345,1016
22/03/2022,Manhã,0057,8441,8698,5026,1557,6951,9820,1234,2335,8955
21/03/2022,Noite,8882,0159,9074,5770,0890,6333,8931,0140,7540,7601
21/03/2022,Tarde,1853,4846,5982,0120,1044,7531,7260,0244,0275,2975
21/03/2022,Manhã,7370,5859,5470,1353,1114,1065,5299,0591,1125,2415
19/03/2022,Noite,5187,9576,2543,9241,7023,9907,0675,3439,3171,2532
19/03/2022,Tarde,6155,9560,3581,4363,3705,8509,3278,0804,0264,3324
19/03/2022,Manhã,1649,4382,6576,0170,1213,8264,1073,0267,0978,1206
18/03/2022,Noite,5437,0710,9366,3655,6819,2103,3486,2078,8501,7123
18/03/2022,Tarde,8318,7068,4316,2841,8081,7312,2299,2677,8905,2359
18/03/2022,Manhã,8975,4270,7532,9375,6812,6108,0247,5696,2138,7136
17/03/2022,Noite,0934,2514,3315,2582,2705,7914,5686,4385,0747,2625
17/03/2022,Noite,0934,2514,3315,2582,2705,7914,5686,4385,0747,2625
17/03/2022,Tarde,0490,5717,1512,5951,7028,1336,5941,7113,1049,0465
17/03/2022,Manhã,5255,9389,4081,0557,0334,5449,4361,7061,5369,7078
16/03/2022,Noite,8671,3153,7304,5933,4179,8225,0243,7966,4221,0147
16/03/2022,Tarde,2356,5272,3466,1795,3776,6371,4901,4516,2386,0122
16/03/2022,Manhã,7750,5109,4844,3328,1946,2136,8919,0240,0658,8475
15/03/2022,Noite,3958,4004,7504,3639,0206,7428,5720,4784,8218,1366
15/03/2022,Tarde,9991,9379,3905,1055,0102,1290,8973,5870,0757,0230
15/03/2022,Manhã,0005,4717,4768,9631,9827,5457,7337,2655,6241,2455
14/03/2022,noite,6428,7985,8105,1762,0384,2635,0468,6183,7693,6333
14/03/2022,Tarde,3460,0512,4634,6985,7140,6203,5465,5316,8628,6256
14/03/2022,Manhã,6181,1528,4745,5416,3192,5973,8932,3676,0314,3850
12/03/2022,Noite,1524,2578,3134,3175,4166,3841,4964,8895,3835,3999
12/03/2022,Tarde,6715,3977,9729,7113,0956,4161,7847,1827,0532,8145
12/03/2022,Manhã,1655,7671,1735,2248,5558,0624,7252,4579,1598,9607
11/03/2022,Noite,9487,3319,5879,6189,0905,7827,6828,2379,6228,8642
11/03/2022,Tarde,7714,0994,6717,7678,3203,5051,3064,0092,3169,4414
11/03/2022,Manhã,4328,8621,8669,7225,9194,4097,2005,7327,0020,9621
10/03/2022,Noite,4925,0600,4839,8445,0321,1242,3053,0703,7633,7843
10/03/2022,Tarde,7518,4735,9920,0297,4463,9721,4921,2596,9418,4561
10/03/2022,Manhã,7767,8753,9509,5004,2426,8408,4979,5794,6432,9058
09/03/2022,Noite,5118,9362,3583,4556,3190,0608,9636,7063,6932,1826
09/03/2022,Tarde,7285,9552,3918,2026,0240,5772,0309,8887,8465,7783
09/03/2022,Manhã,5934,1450,8839,2391,6034,3474,3418,8208,4315,8308
08/03/2022,Noite,2349,9900,4065,9525,1407,2863,8734,0395,2440,4592
08/03/2022,Tarde,9047,3770,7068,5351,0615,0576,4092,7357,6640,3582
08/03/2022,Manhã,2570,5013,0228,6737,7452,4364,4473,5222,5691,6212
07/03/2022,Noite,1855,6343,5146,5535,0395,3473,7644,1556,8745,6743
07/03/2022,Tarde,8334,7697,0377,2093,4356,7099,9057,4426,3371,5438
07/03/2022,Manhã,6945,1384,7080,1787,6641,4381,8170,2957,6112,3630
05/03/2022,Noite,0317,1964,1754,0751,1688,5300,9217,2206,7035,4597
05/03/2022,Noite,0317,1964,1754,0751,1688,5300,9217,2206,7035,4597
05/03/2022,Tarde,4322,5109,3586,4717,8781,2625,1057,5136,3100,4909
05/03/2022,Manhã,9673,5799,3878,9218,1149,8145,7417,8278,5859,1480
04/03/2022,Noite,3643,4282,8580,5832,1594,5653,2681,2969,7420,0784
04/03/2022,Tarde,2863,6729,0128,4440,7519,8886,7001,1427,0973,6865
04/03/2022,Manhã,4626,9738,2430,2109,8869,0676,2998,6498,2729,2895
03/03/2022,Noite,0643,7353,5673,7928,5548,8688,2128,7377,3266,2460
03/03/2022,Tarde,5342,5246,8023,9653,6234,3580,2475,5109,5864,9645
03/03/2022,Manhã,7752,0333,1721,4275,9403,7274,8210,2139,8997,6924
02/03/2022,Noite,7034,7322,1631,0691,8117,4909,5707,7449,2117,8415
02/03/2022,Tarde,1771,3890,6871,7130,4785,8948,9157,2837,6519,4855
02/03/2022,Manhã,4463,3476,4470,2791,7357,7680,8423,3752,0730,1294
01/03/2022,Noite,1112,0581,0452,5605,5026,1876,7212,0569,7226,6514
01/03/2022,Tarde,4931,4095,0584,4987,7300,7893,1704,7640,2018,3135
01/03/2022,Manhã,1447,3155,1229,3441,7159,9322,0397,8915,6180,9905
28/02/2022,Noite,4762,6968,2048,5886,0236,8078,7175,2957,7575,8998
28/02/2022,Tarde,9294,2832,8778,7780,4471,7857,9085,3104,5149,2499
28/02/2022,Manhã,9495,9774,6870,0971,1105,0411,2604,4191,3131,4460
26/02/2022,Noite,5213,4451,6590,2539,3348,2119,3849,7686,4660,7918
26/02/2022,Tarde,9028,4767,2417,8418,8984,5813,3634,7997,9395,7455
26/02/2022,Manhã,6037,9385,7706,7715,5150,2351,9258,9698,4729,9117
25/02/2022,Noite,7128,3771,0867,9785,9676,1175,6762,0601,5031,7977
25/02/2022,Tarde,0482,8746,3736,3985,2883,2236,2983,8534,8583,9816
25/02/2022,Manhã,1845,2628,1556,9495,1222,1791,4423,9119,6988,8412
24/02/2022,Noite,9923,3047,8558,1477,4023,0513,2477,8117,5676,0137
24/02/2022,Tarde,2814,0804,6535,1548,0489,8995,6787,8506,0106,8590
24/02/2022,Manhã,4676,2455,8329,5071,4359,5433,6441,6795,6169,0714
23/02/2022,Noite,2305,9327,0404,0472,3779,2663,6670,7981,8032,6682
23/02/2022,Tarde,7641,5038,3510,6381,7027,6316,4069,4684,8651,1399
23/02/2022,Manhã,1548,6808,5380,9715,2536,6459,5755,2956,1557,6639
22/02/2022,Noite,3566,5199,7267,2956,1767,8497,9576,7130,6020,3941
22/02/2022,Noite,3566,5199,7267,2956,1767,8497,9576,7130,6020,3941
22/02/2022,Tarde,2391,4405,0966,5195,4785,9615,3953,8191,3812,2068
22/02/2022,Manhã,0966,0377,2709,9289,6885,7464,5605,5743,7391,3398
21/02/2022,Noite,0832,6785,5488,6942,1992,2290,0051,9669,4655,3664
21/02/2022,Tarde,4624,2612,0504,1409,0892,1009,3044,2117,0252,2519
21/02/2022,Manhã,5785,8382,0278,0623,5488,5053,8669,7664,3057,4179
19/02/2022,Noite,8900,2579,7682,1536,2746,7985,2799,8778,5851,8700
19/02/2022,Tarde,6690,7771,7344,8258,8571,2497,6556,3284,6375,8709
19/02/2022,Manhã,2114,7061,5366,5018,3493,0046,7625,9528,2097,5723
18/02/2022,Noite,9418,0919,4990,7172,9724,8665,4537,5801,6066,1482
18/02/2022,Tarde,6229,7637,2974,3824,9058,9956,1119,3918,0361,1381
18/02/2022,Manhã,1605,3569,8341,7396,6392,2560,5395,2456,9957,6486
17/02/2022,Noite,4771,6005,7183,7732,2069,5265,5459,6791,6644,3204
17/02/2022,Tarde,4090,7299,2722,6339,1873,2818,8070,0403,4440,1919
17/02/2022,Manhã,0844,6526,4447,0062,7344,6047,8656,5588,7330,3776
16/02/2022,Noite,3718,7149,1407,8902,3730,0116,5496,6598,5154,0083
16/02/2022,Tarde,9909,5464,2806,5490,6065,3756,9925,8471,9582,4298
16/02/2022,Manhã,9217,8635,9184,9050,4261,8170,2578,9527,9791,8520
15/02/2022,Noite,0386,8880,2390,3006,9515,0252,2904,9602,9726,1528
15/02/2022,Tarde,8960,4320,8372,8466,3393,2544,3728,7515,8709,2151
15/02/2022,Manhã,7074,1027,6663,4151,1139,9374,0288,5271,7120,8129
14/02/2022,Noite,3192,1110,8918,7135,9490,7230,2964,5081,2537,0516
14/02/2022,Tarde,4285,1169,7529,7037,1645,1374,0615,4823,4844,9594
14/02/2022,Manhã,9621,6701,1711,9703,2352,5124,0477,4473,8063,9993
12/02/2022,Noite,6226,2442,3385,5581,2757,0002,5371,3785,8911,3306
12/02/2022,Tarde,5486,5721,6629,1335,4735,7603,0417,7380,4367,8180
12/02/2022,Manhã,5144,7289,6916,4214,9369,9338,3635,5276,0289,2923
11/02/2022,Noite,5584,4993,1336,3813,8136,3125,1592,1851,4908,1381
11/02/2022,Tarde,7410,4261,4731,8266,6678,5685,3159,2658,2101,8646
11/02/2022,Manhã,0255,3310,6819,4223,2520,1725,0138,7225,3488,2205
10/02/2022,Noite,6909,1643,0646,4744,3963,9289,1316,7764,0486,9559
10/02/2022,Noite,6909,1643,0646,4744,3963,9289,1316,7764,0486,9559
10/02/2022,Tarde,4241,2697,4117,0990,0492,2589,3520,4394,3295,1800
10/02/2022,Manhã,6280,6885,6320,3427,3326,6138,8496,2517,6842,6375
09/02/2022,Noite,4426,9363,4028,0179,6013,5022,0882,1064,5142,7027
09/02/2022,Tarde,1872,4111,1070,3284,5147,3759,5922,0010,5116,2007
09/02/2022,Manhã,4458,8671,5570,0650,8564,3306,3523,3908,4903,8288
08/02/2022,Noite,7972,2149,2175,2733,2939,5792,3485,0907,8154,0984
08/02/2022,Tarde,8800,8362,6030,8553,2878,3486,5797,4020,7886,5693
08/02/2022,Manhã,6219,4104,2450,9237,5753,0233,6863,6415,9481,9656
07/02/2022,Noite,4313,4381,4328,2372,7975,7981,6224,5521,6904,3770
07/02/2022,Tarde,9154,8263,1663,6736,9176,5035,6285,5862,3711,6520
07/02/2022,Manhã,4545,9150,8810,3470,9736,4848,6159,9520,7324,2197
05/02/2022,Noite,1673,0803,1678,9422,9739,5673,3076,6726,9978,4182
05/02/2022,Tarde,4412,1996,2265,4361,2283,3961,1935,1885,7914,5711
05/02/2022,Manhã,5948,5913,5803,7197,2570,8086,0123,7061,0710,8590
04/02/2022,Noite,6571,5522,3412,1070,9490,8164,0458,0353,7576,5134
04/02/2022,Tarde,5675,2323,0179,9268,6172,1403,7026,7063,3097,2025
04/02/2022,Manhã,4999,9427,8468,0539,8351,8662,7293,2195,7150,3430
03/02/2022,Noite,0755,9210,2909,6535,5358,7198,0943,9084,8435,6764
03/02/2022,Tarde,0717,5485,4496,7257,0017,1829,4793,1794,5483,6256
03/02/2022,Manhã,8550,8912,6468,8995,0925,8876,3113,5078,6180,5200
02/02/2022,Noite,4203,1956,3106,9873,7189,9216,7459,0331,6686,7098
02/02/2022,Tarde,5594,7450,7282,8100,0588,4453,4256,9879,6799,8477
02/02/2022,Manhã,1055,8511,9540,4037,4475,8105,1025,4080,1811,0098
01/02/2022,Noite,1395,1802,7856,9611,5731,6414,9523,5990,0250,5409
01/02/2022,Tarde,8012,9173,7542,5321,3634,4349,7567,8375,0806,7309
01/02/2022,Manhã,3151,7213,1655,7748,0750,3663,8698,7469,2044,7282
31/01/2022,Noite,2205,6198,0198,9064,2542,4708,0160,2209,6852,2349
31/01/2022,Tarde,0811,9114,0375,8735,4529,4248,6250,9785,6592,4455
31/01/2022,Manhã,4581,1924,0890,0644,7923,7175,3753,8316,5962,6024
29/01/2022,Noite,0377,4748,0577,1131,9795,1883,3096,8321,6252,5965
29/01/2022,Noite,0377,4748,0577,1131,9795,1883,3096,8321,6252,5965
29/01/2022,Tarde,0319,7520,1843,7194,0861,5783,6983,0379,2643,9904
29/01/2022,Manhã,1130,1671,7410,1670,2237,1191,9701,1250,8112,2461
28/01/2022,Noite,7685,1061,4363,2706,8676,4871,1776,4078,0078,5918
28/01/2022,Tarde,2038,8557,8829,5644,8334,8721,2249,6844,3183,9280
28/01/2022,Manhã,3198,7675,9903,9274,5901,8226,1394,5975,8845,9732
27/01/2022,Noite,3993,7804,0802,7180,0450,2674,3890,8039,2551,6436
27/01/2022,Tarde,4517,9490,0031,6676,1110,3881,0991,5461,1894,3537
27/01/2022,Manhã,0774,0215,2861,9081,1902,2484,7981,7570,9043,6888
26/01/2022,Noite,0682,8243,2879,2434,7651,9435,6804,7959,6126,6834
26/01/2022,Tarde,1017,9066,2684,7381,7117,3800,3583,6264,9415,8612
26/01/2022,Manhã,4699,8617,8892,7016,0164,0687,6930,8115,9456,6453
25/01/2022,Noite,1270,3046,4788,7260,4040,7174,4835,6041,3269,8032
25/01/2022,Tarde,4073,9888,6237,9226,5020,0605,8213,5020,0106,2533
25/01/2022,Manhã,4279,7461,0532,3905,5801,5611,7989,0370,8634,8617
24/01/2022,Noite,2107,8769,9889,5816,8744,7950,7658,2507,1899,9346
24/01/2022,Tarde,3295,4970,9172,8380,7896,5570,9308,3149,5260,5117
24/01/2022,Manhã,6902,9184,7913,4328,5236,1177,8941,7386,4411,3514
22/01/2022,Noite,1369,0163,5189,4540,2450,0417,9908,8397,7828,2486
22/01/2022,Tarde,9244,3186,7486,8874,2229,8958,9081,2257,4505,1730
22/01/2022,Manhã,6221,2445,6001,1417,3944,7943,6404,5842,1361,2219
21/01/2022,Noite,1563,3915,1437,7467,2058,9983,6994,5706,7911,7445
21/01/2022,Tarde,1883,0095,0595,3691,2630,9894,5857,8060,4973,7838
21/01/2022,Manhã,1039,2392,7133,8605,5092,0200,4913,8696,2466,5621
20/01/2022,Noite,2740,8472,4477,5990,8626,0034,0816,0272,8919,9913
20/01/2022,Tarde,4869,6152,7897,8492,1579,0262,9882,5403,3815,9708
20/01/2022,Manhã,9494,0906,9650,8566,2325,3791,4859,4318,4678,6241
19/01/2022,Noite,7317,1681,6882,0327,7985,4093,8833,8016,6881,9339
19/01/2022,Tarde,6015,8417,7025,3606,9062,5247,2535,8959,5732,9337
19/01/2022,Manhã,9735,6091,0904,0023,1837,4424,1667,5110,4609,0809
18/01/2022,Noite,1083,5728,0639,6655,9737,0565,2896,6613,9221,9262
18/01/2022,Noite,1083,5728,0639,6655,9737,0565,2896,6613,9221,9262
18/01/2022,Tarde,6019,6461,2622,1765,9453,5726,5830,4038,4759,2509
18/01/2022,Manhã,4904,8848,7497,3433,9492,3351,1582,7547,5142,2659
17/01/2022,Noite,3363,5168,5045,5714,1593,2936,8060,5060,9765,8829
17/01/2022,Tarde,2870,5203,6465,7836,6196,0812,1688,9893,9592,7952
17/01/2022,Manhã,2653,9683,7219,5222,2633,2305,1299,1708,8486,8434
15/01/2022,Noite,5059,5134,5158,4620,8891,6121,4687,5323,4975,9366
15/01/2022,Tarde,6315,0345,1588,5788,7381,7307,5169,2282,2512,0270
15/01/2022,Manhã,4732,5183,5256,2730,1087,0667,9281,3946,6230,9887
14/01/2022,Noite,9651,0068,7092,2955,9030,0659,3552,7699,3426,1003
14/01/2022,Tarde,8896,7428,1450,8817,1203,3450,8897,0799,6775,5368
14/01/2022,Manhã,9735,1826,3798,9836,9900,2680,7548,2117,0755,5569
13/01/2022,Noite,0605,9383,5371,8658,0788,5295,3483,8218,3814,6510
13/01/2022,Tarde,9186,1710,8945,3164,5362,3188,8140,4945,6083,2475
13/01/2022,Manhã,2750,6904,1211,1514,2763,0760,0559,4181,7149,9018
12/01/2022,Noite,8428,5590,3455,4411,1155,7022,4978,5469,1605,6637
12/01/2022,Tarde,1424,6787,6201,7382,7407,3305,4705,5501,2852,2898
12/01/2022,Manhã,3624,8277,0491,3358,5429,5484,7434,9121,2734,4111
11/01/2022,Noite,5455,1942,4920,0678,9286,5159,7518,7865,5582,5764
11/01/2022,Tarde,7741,3688,9726,5785,8563,5172,6495,3639,1987,9500
11/01/2022,Manhã,7458,7782,3304,1726,5362,9212,6541,0176,3371,6069
10/01/2022,Noite,4730,3631,2450,8842,9967,1244,3121,6652,3604,5241
10/01/2022,Tarde,3530,1713,5035,8887,6869,3882,0700,4813,5194,6629
10/01/2022,Manhã,2621,0993,4145,1472,7950,8615,3568,8575,2446,7710
08/01/2022,Noite,6901,6357,3890,3367,9360,2661,1494,0057,3631,9867
08/01/2022,Tarde,1136,0710,2401,2218,0328,2874,1326,7352,5642,7323
08/01/2022,Manhã,5198,8026,3292,3529,0050,7844,8954,0128,8065,3075
07/01/2022,Noite,2399,8294,6529,7521,9466,3285,8857,7835,4491,5138
07/01/2022,Tarde,7994,7844,8277,0023,4227,7364,3885,5397,5171,8465
07/01/2022,Manhã,0758,2686,3146,1871,6877,0438,3717,1807,7871,8850
06/01/2022,Noite,4107,2826,0781,9600,1509,4670,5674,0031,0364,3109
06/01/2022,Noite,4107,2826,0781,9600,1509,4670,5674,0031,0364,3109
06/01/2022,Tarde,9983,4642,3856,6087,2947,9952,7146,3418,7833,1793
06/01/2022,Manhã,8627,3938,6849,0005,4005,1338,8717,5876,0346,8189
05/01/2022,Noite,8587,7142,0880,1803,0155,0515,9628,3068,4831,9136
05/01/2022,Tarde,4427,8973,7453,8328,2434,1308,7102,9640,7158,7740
05/01/2022,Manhã,3764,5891,0799,1819,0059,4894,7350,7047,0810,9026
04/01/2022,Noite,6102,0472,4538,6255,9370,4593,5461,7304,7710,7473
04/01/2022,Tarde,6260,6601,4228,7839,7890,9400,0347,2731,4028,7588
04/01/2022,Manhã,2376,9000,0383,7000,9444,7292,5422,1913,6453,2792
03/01/2022,Noite,7884,9162,0472,4793,6923,4046,0827,4526,9957,6577
03/01/2022,Tarde,1888,3659,4920,6338,2838,0693,2763,6265,7595,5711
03/01/2022,Manhã,0404,6604,1294,0110,7449,6352,7339,9972,9938,1257
31/12/2021,Noite,9896,5499,8736,4205,6446,7360,0099,9374,1034,0759
31/12/2021,Tarde,7069,5375,8181,8059,0638,2098,6366,7059,1113,1337
31/12/2021,Manhã,6086,3867,5294,9631,8686,0674,6162,1790,1566,9886
30/12/2021,Noite,2628,4983,6212,2741,1123,0133,6213,8353,8239,4068
30/12/2021,Tarde,0730,6876,3960,7670,1243,8505,0321,9099,6515,2371
30/12/2021,Manhã,6268,0752,6432,6550,0802,6159,5577,0164,9973,9263
29/12/2021,Noite,6125,3218,9345,8746,7699,7217,7124,4516,8750,3997
29/12/2021,Tarde,9475,6266,7255,2879,9570,3281,8756,7279,7806,1113
29/12/2021,Manhã,7851,8684,6153,7678,7295,5744,2977,1524,4845,1530
28/12/2021,Noite,8283,1329,9048,2440,4883,4117,7534,0874,5461,7609
28/12/2021,Tarde,9508,7387,3141,8019,0310,0783,2363,6147,9803,3169
28/12/2021,Manhã,5048,8288,7940,5014,5871,6583,8880,0903,2966,9609
27/12/2021,Noite,2623,3905,2781,2758,0329,3218,6207,6161,7771,2588
27/12/2021,Tarde,1882,4176,8521,1249,0569,0606,8231,2036,1200,7454
27/12/2021,Manhã,2763,3916,8586,5229,3900,3470,1584,1766,9973,0758
24/12/2021,Noite,2026,2186,7892,6224,5721,9460,6664,6316,3898,2045
24/12/2021,Tarde,4763,1533,4990,3197,5947,1473,1635,1557,6080,5110
24/12/2021,Manhã,1275,4133,3252,8219,5502,4550,1950,0724,6085,3546
23/12/2021,Noite,1841,1784,8574,9946,0731,4560,3996,5899,7149,5678
23/12/2021,Noite,1841,1784,8574,9946,0731,4560,3996,5899,7149,5678
23/12/2021,Tarde,6834,3685,8538,0677,4763,3615,1921,8706,6239,0384
23/12/2021,Manhã,5689,4517,9302,1271,1254,6482,2523,5521,5233,3719
22/12/2021,Noite,7582,9099,5278,8162,3201,8904,7060,0240,3581,9723
22/12/2021,Tarde,5025,4020,2067,0481,1125,7593,0636,8706,8467,5363
22/12/2021,Manhã,0811,4244,4849,3547,8374,3130,5272,7494,8192,5157
21/12/2021,Noite,7065,7062,7793,1659,4829,5092,2169,2353,3461,5904
21/12/2021,Tarde,9280,6920,4968,7205,0222,8970,7609,7549,5704,1526
21/12/2021,Manhã,4998,6726,4136,5514,5298,5526,2565,8750,0195,9185
20/12/2021,Noite,8491,1326,9737,8063,7283,7436,4438,0340,3492,9171
20/12/2021,Tarde,3995,4144,5874,0794,5212,7331,8907,0593,6833,6966
20/12/2021,Manhã,6855,5218,7819,1209,4613,3021,1983,6855,3580,8975
18/12/2021,Noite,6279,5020,3556,9779,4341,0338,3959,0496,7316,5497
18/12/2021,Tarde,9649,3752,3083,4378,8780,1757,5990,6302,9721,1267
18/12/2021,Manhã,0313,0583,0409,5228,6446,7410,9501,6781,4473,7353
17/12/2021,Noite,5490,7262,9563,9591,5754,3033,4205,7027,8992,5190
17/12/2021,Tarde,5519,1098,0677,2102,5426,0137,3764,6965,9209,9032
17/12/2021,Manhã,6055,1589,3216,5026,2463,2165,1927,2879,9455,4383
16/12/2021,Noite,0912,7660,6748,4151,6862,5837,3144,5217,7890,1725
16/12/2021,Tarde,9391,1516,8315,7081,1889,7529,4848,9566,8156,0697
16/12/2021,Manhã,7056,0267,9773,0383,9013,4575,0891,9215,5921,8110
15/12/2021,Noite,6035,3710,1069,5267,7099,1508,5304,9204,6189,2308
15/12/2021,Tarde,4610,1007,8896,7720,2386,0267,2046,1662,9516,4925
14/12/2021,Noite,0705,1766,2818,8601,2536,6737,1078,1778,2228,5579
15/12/2021,Manhã,7631,8985,3253,0198,3468,4250,9395,9338,9647,2789
14/12/2021,Tarde,1337,5768,4816,3151,7856,5392,4763,5808,6066,5810
14/12/2021,Manhã,3593,7802,8903,2812,0747,0801,0788,2191,1556,6130
13/12/2021,Noite,4949,4600,2071,1046,7930,2427,5950,9892,9413,5954
13/12/2021,Tarde,9633,4819,4933,2726,7788,4139,2399,4484,2249,1166
13/12/2021,Manhã,6331,4365,5435,8076,1299,9996,8406,8613,4538,3139
11/12/2021,Noite,7394,6911,3801,9086,0379,0456,2804,6699,4968,3444
11/12/2021,Noite,7394,6911,3801,9086,0379,0456,2804,6699,4968,3444
11/12/2021,Tarde,5873,8153,5307,8053,3880,2108,8651,1641,8104,5608
11/12/2021,Manhã,2220,2644,0633,9245,7436,0668,0517,1255,0285,4507
10/12/2021,Noite,2974,4247,1840,6838,1494,3682,3761,6940,9414,7769
10/12/2021,Tarde,2687,2486,4712,7903,1667,4423,7088,2193,6368,0343
10/12/2021,Manhã,9092,6325,2817,6211,2241,5910,9220,8129,6408,0107
09/12/2021,Noite,1903,8964,2894,7330,8788,7669,0853,8940,9537,0775
09/12/2021,Tarde,1597,5639,8015,5638,5774,8196,5715,7258,0466,7461
09/12/2021,Manhã,0885,3233,0591,0465,1084,6182,9296,2141,3861,9635
08/12/2021,Noite,7423,8285,8429,4148,5913,5912,8413,7531,0516,6619
08/12/2021,Tarde,5059,5614,0457,2616,3862,7030,5485,9831,4442,6170
08/12/2021,Manhã,6959,5208,3592,9004,8423,8730,0568,4183,7931,3330
07/12/2021,Noite,7578,4450,8347,2980,4191,8657,0809,4782,0552,3290
07/12/2021,Tarde,4445,3485,2624,7158,5176,4132,2344,7919,7288,7478
07/12/2021,Manhã,1974,0789,4906,0279,1790,6891,1754,6849,0793,1058
06/12/2021,Noite,8966,3629,8406,0198,3804,7394,3834,6358,5666,2215
06/12/2021,Tarde,0976,5292,5572,0076,9342,9245,9279,5867,6659,5379
06/12/2021,Manhã,1585,1622,3848,5213,3436,0779,4746,7252,7386,4161
04/12/2021,Noite,7060,0591,9785,9254,4362,1984,1814,2411,3304,3033
04/12/2021,Tarde,7387,4723,6179,2899,6638,3986,6709,1005,6379,4667
04/12/2021,Manhã,7978,9545,9886,9576,4541,4758,2996,5236,2679,3191
03/12/2021,Noite,0696,2417,5835,8123,3702,5010,6024,0511,5147,8978
03/12/2021,Tarde,2532,6516,1618,7158,0857,0733,2099,4726,6991,4106
03/12/2021,Manhã,4709,6299,8431,5979,3401,3150,2663,5260,8764,3699
02/12/2021,Noite,6084,4576,6203,3554,3817,2513,4009,9395,7845,5591
02/12/2021,Tarde,4322,5086,7142,7710,2860,8343,5535,7810,5466,8489
02/12/2021,Manhã,5657,6959,5571,0930,5053,8316,5658,4573,4691,3062
01/12/2021,Noite,8972,6312,0395,6152,8928,1012,1888,4425,0026,3719
01/12/2021,Tarde,1107,1922,6916,9755,3493,8578,5825,8586,9623,2828
01/12/2021,Manhã,3311,6407,2918,2820,3756,3619,2270,9797,9271,8907
30/11/2021,Noite,7616,6223,2013,9940,4906,5005,6831,3524,9477,5942
30/11/2021,Noite,7616,6223,2013,9940,4906,5005,6831,3524,9477,5942
30/11/2021,Tarde,6118,6585,5202,2278,0545,0104,9894,4559,8612,0136
30/11/2021,Manhã,8049,4116,2286,9585,4289,7654,7736,7558,5568,7354
29/11/2021,Noite,5815,9045,5419,3533,8635,1486,0960,2826,1239,6935
29/11/2021,Tarde,9693,8558,2496,2165,9195,1734,4492,1038,8226,8057
29/11/2021,Manhã,9654,7618,4123,3004,1743,2168,5861,9903,7401,9639
27/11/2021,Noite,3081,4209,3973,1953,6327,6005,5606,4155,8259,9215
27/11/2021,Tarde,1739,4885,3533,1859,0090,6777,5598,6388,4517,5610
27/11/2021,Manhã,5800,9830,0065,0675,8021,7705,5943,4360,2608,7483
26/11/2021,Noite,1610,9183,4464,2575,4830,8417,7895,0695,5931,7973
26/11/2021,Tarde,3298,3017,3571,7118,4349,6648,8171,7789,6238,9398
26/11/2021,Manhã,5775,4197,5321,7536,2304,0451,3595,8681,8479,1410
25/11/2021,Noite,4978,8555,7472,8003,2079,4653,7696,6498,8459,8165
25/11/2021,Tarde,1616,8329,2460,6475,1111,4726,8503,1022,5155,4361
25/11/2021,Manhã,1184,0760,6785,5812,3327,0880,7369,0572,3012,9408
24/11/2021,Noite,1945,6870,3468,9620,9309,1238,9825,5557,7040,4604
24/11/2021,Tarde,4769,3991,8255,9910,1129,4289,1684,3885,6933,2856
24/11/2021,Manhã,0204,5516,8655,4772,6111,9085,8495,8641,5879,4696
23/11/2021,Noite,0514,7606,9605,9905,3334,6676,5778,1265,8654,7629
23/11/2021,Tarde,2742,8996,3585,9710,0797,6468,8971,0478,0989,3611
23/11/2021,Manhã,1227,5579,5590,9198,3751,1916,5040,4967,7085,8485
22/11/2021,Noite,1655,7648,0071,3184,1691,6478,8676,6302,7579,9813
22/11/2021,Tarde,6746,6115,8435,4115,0116,9210,7882,5266,8252,8358
22/11/2021,Manhã,2447,4960,2918,6252,9175,3392,4045,7672,1018,0002
20/11/2021,Noite,7577,6110,8707,7749,6736,6560,5906,6767,6809,9851
20/11/2021,Tarde,3491,5739,4368,5555,7316,1430,3356,5178,3213,1830
20/11/2021,Manhã,2567,0526,0722,6752,2213,3340,5376,5794,4219,0583
19/11/2021,Noite,0739,5775,7499,2448,2670,8411,6551,3612,4418,0256
19/11/2021,Noite,1226,4900,3122,6407,0749,9999,2197,1183,8810,0476
19/11/2021,Manhã,2959,4509,6325,3797,1406,8516,4415,5486,6172,1172
18/11/2021,Noite,8159,6736,6739,0144,8793,4042,9178,5731,3417,0271
18/11/2021,Noite,8159,6736,6739,0144,8793,4042,9178,5731,3417,0271
18/11/2021,Tarde,6969,2598,7374,1183,0973,2765,6345,5776,9581,6546
18/11/2021,Manhã,4354,9588,2165,1146,6367,7576,6087,3667,6360,6324
17/11/2021,Noite,2111,0250,7461,3945,7799,6051,5378,0745,0489,0814
17/11/2021,Tarde,6381,0792,1941,7635,5410,3018,4728,0890,1160,8062
17/11/2021,Manhã,2154,3551,4037,9018,1240,4296,5063,5118,0285,6195
16/11/2021,Noite,4526,9483,7148,4566,9248,5789,6967,9474,9201,1300
